id,site,site_id,job_title,area,due_date,work_location,work_type,link,ingestion_ts,is_new
Sigma-https://www.sigma.se//sv/assignment/senior-packaging-designer-stockholms-lan-sv-20250929/,Sigma,https://www.sigma.se//sv/assignment/senior-packaging-designer-stockholms-lan-sv-20250929/,Senior Packaging Designer,"Beräkning & Simulering, Industridesign & Ergonomi, Mekanikutveckling, Produktionsutveckling inkl. Logistik, PLM, Opto engineering, Projektledning, Produkt, Automation",2025-10-30,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/senior-packaging-designer-stockholms-lan-sv-20250929/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/vehicle-manager-stockholms-lan-sv-20250926/,Sigma,https://www.sigma.se//sv/assignment/vehicle-manager-stockholms-lan-sv-20250926/,Vehicle manager,"Beräkning & Simulering, Mekanikutveckling, El & Automation, Energi- & Elkraftteknik, PLM, Projektledning, Automation",2025-10-24,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/vehicle-manager-stockholms-lan-sv-20250926/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/cyber-security-engineer-substation-automation-sverige-sv-20250926/,Sigma,https://www.sigma.se//sv/assignment/cyber-security-engineer-substation-automation-sverige-sv-20250926/,Cyber Security Engineer – Substation Automation,Energi- & Elkraftteknik,2025-10-31,Sverige,nan,https://www.sigma.se//sv/assignment/cyber-security-engineer-substation-automation-sverige-sv-20250926/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/senior-data-engineer-stockholms-lan-sv-20250926/,Sigma,https://www.sigma.se//sv/assignment/senior-data-engineer-stockholms-lan-sv-20250926/,Senior Data Engineer,"Energi- & Elkraftteknik, Hårdvara elektronik, Provning & verifiering, Mjukvaruutveckling inbyggda system, Funktionsutveckling, Systemdesign, Systemutveckling, Projektledning, Software development",2025-10-26,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/senior-data-engineer-stockholms-lan-sv-20250926/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/system-engineer-product-owner-stockholms-lan-sv-20250926/,Sigma,https://www.sigma.se//sv/assignment/system-engineer-product-owner-stockholms-lan-sv-20250926/,System Engineer -<wbr> Product Owner,"Projektledning & Management, Systemdesign, Systemutveckling, Test och kvalitet, Projektledning, Software development",2025-10-26,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/system-engineer-product-owner-stockholms-lan-sv-20250926/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/cgi-artist-stockholms-lan-sv-20250926/,Sigma,https://www.sigma.se//sv/assignment/cgi-artist-stockholms-lan-sv-20250926/,CGI Artist,"Industridesign & Ergonomi, Audio/Acoustics, Produkt, Produktinformation, Digitalisering",2025-10-24,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/cgi-artist-stockholms-lan-sv-20250926/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/materialingenjor-standarder-stockholms-lan-sv-20250925/,Sigma,https://www.sigma.se//sv/assignment/materialingenjor-standarder-stockholms-lan-sv-20250925/,Materialingenjör Standarder,"Beräkning & Simulering, Mekanikutveckling, PLM, Opto engineering, Test och kvalitet, Automation",2025-10-25,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/materialingenjor-standarder-stockholms-lan-sv-20250925/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/strategisk-inkopare-vasternorrlands-sv-20250925/,Sigma,https://www.sigma.se//sv/assignment/strategisk-inkopare-vasternorrlands-sv-20250925/,Strategisk inköpare,"Projektledning & Management, Projektledning, Affärssystem, Drift, underhåll och infrastruktur, Digital kommunikation, Finance, Sales and Marketing",2025-10-24,"Västernorrlands län, Sverige",nan,https://www.sigma.se//sv/assignment/strategisk-inkopare-vasternorrlands-sv-20250925/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/produktionsplanerare-stockholms-lan-sv-20250922/,Sigma,https://www.sigma.se//sv/assignment/produktionsplanerare-stockholms-lan-sv-20250922/,Produktionsplanerare,"Projektledning & Management, Projektledning, Affärssystem, Drift, underhåll och infrastruktur, Verksamhetsanalys",2025-10-22,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/produktionsplanerare-stockholms-lan-sv-20250922/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/systemingenjorer-stockholms-lan-sv-20250922/,Sigma,https://www.sigma.se//sv/assignment/systemingenjorer-stockholms-lan-sv-20250922/,Systemingenjörer,"El & Automation, Energi- & Elkraftteknik, Hårdvara elektronik, Provning & verifiering, Mjukvaruutveckling inbyggda system, Funktionsutveckling, Systemdesign, Systemutveckling, Drift, underhåll och infrastruktur, Projektledning, Software development",2025-10-22,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/systemingenjorer-stockholms-lan-sv-20250922/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/system-engineer-stockholms-lan-sv-20250922/,Sigma,https://www.sigma.se//sv/assignment/system-engineer-stockholms-lan-sv-20250922/,System Engineer,"El & Automation, Hårdvara elektronik, Provning & verifiering, Projektledning & Management, Mjukvaruutveckling inbyggda system, Funktionsutveckling, Systemdesign, Systemutveckling, Drift, underhåll och infrastruktur, Test och kvalitet, Projektledning, Software development, Digitalisering",2025-10-18,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/system-engineer-stockholms-lan-sv-20250922/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/elektronikkonstruktor-stockholms-lan-sv-20250922/,Sigma,https://www.sigma.se//sv/assignment/elektronikkonstruktor-stockholms-lan-sv-20250922/,Elektronikkonstruktör,"El & Automation, Energi- & Elkraftteknik, Hårdvara elektronik, Funktionsutveckling, Test och kvalitet, Automation",2025-10-22,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/elektronikkonstruktor-stockholms-lan-sv-20250922/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/scms-commissioning-engineer-qatar-qatar-sv-20250922/,Sigma,https://www.sigma.se//sv/assignment/scms-commissioning-engineer-qatar-qatar-sv-20250922/,SCMS Commissioning Engineer – Qatar,"Energi- & Elkraftteknik, Projektledning",2025-10-29,Qatar,nan,https://www.sigma.se//sv/assignment/scms-commissioning-engineer-qatar-qatar-sv-20250922/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/scrum-master-med-erfarenhet-av-9lv-till-mjukvaruutvecklingsteam-stockholms-lan-sv-20250919/,Sigma,https://www.sigma.se//sv/assignment/scrum-master-med-erfarenhet-av-9lv-till-mjukvaruutvecklingsteam-stockholms-lan-sv-20250919/,Scrum Master med erfarenhet av 9LV till mjukvaruutvecklingsteam,"El & Automation, Energi- & Elkraftteknik, Provning & verifiering, Mjukvaruutveckling inbyggda system, Funktionsutveckling, Systemdesign, Systemutveckling, Test och kvalitet, Projektledning, Software development, Digitalisering",2025-10-19,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/scrum-master-med-erfarenhet-av-9lv-till-mjukvaruutvecklingsteam-stockholms-lan-sv-20250919/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/iv-ingenjor-stockholms-lan-sv-20250918/,Sigma,https://www.sigma.se//sv/assignment/iv-ingenjor-stockholms-lan-sv-20250918/,I&V ingenjör,"El & Automation, Energi- & Elkraftteknik, Hårdvara elektronik, Provning & verifiering, Funktionsutveckling, Systemdesign, Systemutveckling, Drift, underhåll och infrastruktur, Test och kvalitet, Software development",2025-10-18,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/iv-ingenjor-stockholms-lan-sv-20250918/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/agile-program-coach-delivery-coach-stockholms-lan-sv-20250918/,Sigma,https://www.sigma.se//sv/assignment/agile-program-coach-delivery-coach-stockholms-lan-sv-20250918/,Agile Program Coach /<wbr> Delivery Coach,"Hårdvara elektronik, Provning & verifiering, Projektledning & Management, Mjukvaruutveckling inbyggda system, RF And Microwave, Systemdesign, Systemutveckling, Drift, underhåll och infrastruktur, Test och kvalitet, Projektledning, Software development, Digitalisering",2025-10-18,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/agile-program-coach-delivery-coach-stockholms-lan-sv-20250918/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/software-developer-stockholms-lan-sv-20250916/,Sigma,https://www.sigma.se//sv/assignment/software-developer-stockholms-lan-sv-20250916/,Software Developer,"Mjukvaruutveckling inbyggda system, Systemdesign, Systemutveckling, Software development",2025-10-16,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/software-developer-stockholms-lan-sv-20250916/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/digital-project-manager-and-business-architect-stockholms-lan-sv-20250916/,Sigma,https://www.sigma.se//sv/assignment/digital-project-manager-and-business-architect-stockholms-lan-sv-20250916/,Digital project manager and business architect,"El & Automation, Provning & verifiering, Projektledning & Management, Systemdesign, Systemutveckling, Drift, underhåll och infrastruktur, Test och kvalitet, Projektledning, Software development, Digitalisering",2025-10-16,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/digital-project-manager-and-business-architect-stockholms-lan-sv-20250916/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/ils-ingenjor-sodermanlands-sv-20250916/,Sigma,https://www.sigma.se//sv/assignment/ils-ingenjor-sodermanlands-sv-20250916/,ILS ingenjör,"Produktionsutveckling inkl. Logistik, Projektledning, Drift, underhåll och infrastruktur, Kravhantering & Verksamhetsutveckling",2025-12-19,"Södermanlands län, Sverige",nan,https://www.sigma.se//sv/assignment/ils-ingenjor-sodermanlands-sv-20250916/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/systemsakerhetsingenjor-sodermanlands-sv-20250916/,Sigma,https://www.sigma.se//sv/assignment/systemsakerhetsingenjor-sodermanlands-sv-20250916/,Systemsäkerhetsingenjör,"Funktionsutveckling, Systemdesign, Systemutveckling",2025-12-19,"Södermanlands län, Sverige",nan,https://www.sigma.se//sv/assignment/systemsakerhetsingenjor-sodermanlands-sv-20250916/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/mid-senior-cfd-ingenjor-stockholms-lan-sv-20250911/,Sigma,https://www.sigma.se//sv/assignment/mid-senior-cfd-ingenjor-stockholms-lan-sv-20250911/,Mid-<wbr>senior CFD ingenjör,"Beräkning & Simulering, Mekanikutveckling",2025-10-17,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/mid-senior-cfd-ingenjor-stockholms-lan-sv-20250911/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/machine-learning-engineer-stockholms-lan-sv-20250911/,Sigma,https://www.sigma.se//sv/assignment/machine-learning-engineer-stockholms-lan-sv-20250911/,Machine Learning Engineer,"Hårdvara elektronik, RF And Microwave, Systemdesign, Systemutveckling",2025-10-11,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/machine-learning-engineer-stockholms-lan-sv-20250911/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/projektledare-inom-elkraft-stockholms-lan-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/projektledare-inom-elkraft-stockholms-lan-sv-20250910/,Projektledare inom elkraft,nan,2025-10-31,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/projektledare-inom-elkraft-stockholms-lan-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/erfaren-projektledare-stockholms-lan-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/erfaren-projektledare-stockholms-lan-sv-20250910/,Erfaren projektledare,nan,2025-10-31,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/erfaren-projektledare-stockholms-lan-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/testingenjor-inom-elkraft-och-energilagring-vastmanlands-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/testingenjor-inom-elkraft-och-energilagring-vastmanlands-sv-20250910/,Testingenjör inom elkraft och energilagring,nan,2025-12-01,"Västmanlands län, Sverige",nan,https://www.sigma.se//sv/assignment/testingenjor-inom-elkraft-och-energilagring-vastmanlands-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/senior-power-systems-engineer-network-manager-specialist-sverige-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/senior-power-systems-engineer-network-manager-specialist-sverige-sv-20250910/,Senior Power Systems Engineer /<wbr> Network Manager Specialist,nan,2025-12-01,Sverige,nan,https://www.sigma.se//sv/assignment/senior-power-systems-engineer-network-manager-specialist-sverige-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/senior-electrical-engineer-electrical-designer-vastmanlands-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/senior-electrical-engineer-electrical-designer-vastmanlands-sv-20250910/,Senior Electrical Engineer /<wbr> Electrical Designer,nan,2025-12-01,"Västmanlands län, Sverige",nan,https://www.sigma.se//sv/assignment/senior-electrical-engineer-electrical-designer-vastmanlands-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/senior-principal-engineer-vastmanlands-sv-20250910/,Sigma,https://www.sigma.se//sv/assignment/senior-principal-engineer-vastmanlands-sv-20250910/,Senior Principal Engineer,"Projektledning & Management, Business Intelligence, Affärssystem, Systemutveckling, Drift, underhåll och infrastruktur, Test och kvalitet, Verksamhetsanalys, Digital kommunikation, Kravhantering & Verksamhetsutveckling, Digitalisering, Projektledning, Geoteknik, Byggkonstruktion, Mark, landskap och plan, Miljö, Järnväg, VA-teknik, Väg, gata och trafik, Beräkning & Simulering, Industridesign & Ergonomi, Mekanikutveckling, Produktionsutveckling inkl. Logistik, PLM, Audio/Acoustics, Opto engineering, Automation, Software development, Mjukvaruutveckling inbyggda system, RF And Microwave, Funktionsutveckling, Systemdesign, El & Automation, Energi- & Elkraftteknik, Hårdvara elektronik, Provning & verifiering, Övrig, Mjukvara, Kundverktyg & Kompetenser, Allmänt, Erfarenhetsområde, Rollerfarenhet, Produkt, Produktinformation",2025-12-01,"Västmanlands län, Sverige",nan,https://www.sigma.se//sv/assignment/senior-principal-engineer-vastmanlands-sv-20250910/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/embedded-software-developer-linux-stockholms-lan-sv-20250908/,Sigma,https://www.sigma.se//sv/assignment/embedded-software-developer-linux-stockholms-lan-sv-20250908/,Embedded Software Developer – Linux,"Hårdvara elektronik, Mjukvaruutveckling inbyggda system, Systemdesign, Systemutveckling, Projektledning, Software development",2025-10-08,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/embedded-software-developer-linux-stockholms-lan-sv-20250908/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/utvecklingsprojektledare-stockholms-lan-sv-20250908/,Sigma,https://www.sigma.se//sv/assignment/utvecklingsprojektledare-stockholms-lan-sv-20250908/,Utvecklingsprojektledare,"Projektledning & Management, Projektledning, Systemdesign, Systemutveckling, Software development",2025-10-08,"Stockholms län, Sverige",nan,https://www.sigma.se//sv/assignment/utvecklingsprojektledare-stockholms-lan-sv-20250908/,2025-10-08 15:56:04,True
Sigma-https://www.sigma.se//sv/assignment/fpga-utvecklare-skane-lan-sverige-sv-20250822/,Sigma,https://www.sigma.se//sv/assignment/fpga-utvecklare-skane-lan-sverige-sv-20250822/,FPGA-<wbr>utvecklare,"Hårdvara elektronik, Provning & verifiering, Mjukvaruutveckling inbyggda system, Software development",2025-10-31,"Skåne län, Sverige",nan,https://www.sigma.se//sv/assignment/fpga-utvecklare-skane-lan-sverige-sv-20250822/,2025-10-08 15:56:04,True
Upgraded-https://upgraded.se/konsultuppdrag/133685-senior-data-engineer-region-skane-avrop-1882/,Upgraded,https://upgraded.se/konsultuppdrag/133685-senior-data-engineer-region-skane-avrop-1882/,"Senior Data Engineer, Region Skåne avrop 1882",BI-utvecklare,2025-10-15,,,https://upgraded.se/konsultuppdrag/133685-senior-data-engineer-region-skane-avrop-1882/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133681-senior-apputvecklare-android/,Upgraded,https://upgraded.se/konsultuppdrag/133681-senior-apputvecklare-android/,Senior Apputvecklare – Android,Androidutvecklare,2025-10-10,Stockholm,"Distansarbete: Hybrid, 3 dagar/vecka onsite",https://upgraded.se/konsultuppdrag/133681-senior-apputvecklare-android/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133674-senior-c-utvecklare-region-skane-skanetrafiken-avrop-1881/,Upgraded,https://upgraded.se/konsultuppdrag/133674-senior-c-utvecklare-region-skane-skanetrafiken-avrop-1881/,"Senior C#-utvecklare, Region Skåne/Skånetrafiken avrop 1881",.NET-utvecklare,2025-10-15,"Malmö, SE",,https://upgraded.se/konsultuppdrag/133674-senior-c-utvecklare-region-skane-skanetrafiken-avrop-1881/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133667-infrastrukturarkitekt-2/,Upgraded,https://upgraded.se/konsultuppdrag/133667-infrastrukturarkitekt-2/,Infrastrukturarkitekt,Infrastrukturspecialist,2025-10-13,Stockholm,Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/133667-infrastrukturarkitekt-2/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133623-testledare-39/,Upgraded,https://upgraded.se/konsultuppdrag/133623-testledare-39/,Testledare,Testledare,2025-10-15,Stockholm,,https://upgraded.se/konsultuppdrag/133623-testledare-39/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133613-fullstackutvecklare-16/,Upgraded,https://upgraded.se/konsultuppdrag/133613-fullstackutvecklare-16/,Fullstackutvecklare,Fullstackutvecklare,2025-10-15,Sundsvall,Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/133613-fullstackutvecklare-16/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133539-software-asset-manager/,Upgraded,https://upgraded.se/konsultuppdrag/133539-software-asset-manager/,Software Asset Manager,SAM-specialist,2025-10-13,"Malmö, SE",Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/133539-software-asset-manager/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133535-embedded-c-utvecklare-6/,Upgraded,https://upgraded.se/konsultuppdrag/133535-embedded-c-utvecklare-6/,Embedded/C-utvecklare,Embedded-utvecklare,2025-10-30,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/133535-embedded-c-utvecklare-6/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133501-product-project-leader-streaming/,Upgraded,https://upgraded.se/konsultuppdrag/133501-product-project-leader-streaming/,Product/Project leader Streaming,Project Leader,2025-10-10,Stockholm,Distansarbete: Hybrid 2-3 dagar/v onsite,https://upgraded.se/konsultuppdrag/133501-product-project-leader-streaming/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133484-unit4-konsult/,Upgraded,https://upgraded.se/konsultuppdrag/133484-unit4-konsult/,Unit4-konsult,,2025-10-13,"Gävle, Stockholm",Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/133484-unit4-konsult/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133483-pega-senior-system-architect/,Upgraded,https://upgraded.se/konsultuppdrag/133483-pega-senior-system-architect/,PEGA Senior System Architect,Architect,2025-10-10,Stockholm,Distansarbete: Konsult behöver arbeta 100% på plats,https://upgraded.se/konsultuppdrag/133483-pega-senior-system-architect/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133467-pam-cyberark-it-security-consultant-3/,Upgraded,https://upgraded.se/konsultuppdrag/133467-pam-cyberark-it-security-consultant-3/,PAM/CyberArk IT Security Consultant,IT Security Consultant,2025-10-13,"Helsinki, Oslo, Stockholm",,https://upgraded.se/konsultuppdrag/133467-pam-cyberark-it-security-consultant-3/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133445-delprojektledare-inom-it/,Upgraded,https://upgraded.se/konsultuppdrag/133445-delprojektledare-inom-it/,Delprojektledare inom IT,IT Projektledare,2025-10-15,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/133445-delprojektledare-inom-it/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133371-krav-testare/,Upgraded,https://upgraded.se/konsultuppdrag/133371-krav-testare/,Krav/Testare,Testare,2025-10-20,Sundsvall,,https://upgraded.se/konsultuppdrag/133371-krav-testare/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133249-handledare-inom-missbruk-och-kriminalitet/,Upgraded,https://upgraded.se/konsultuppdrag/133249-handledare-inom-missbruk-och-kriminalitet/,Handledare inom missbruk och kriminalitet till Sollentuna kommun,Handledare,2025-10-14,"Sollentuna, SE",Distansarbete: Konsult behöver arbeta 100% på plats,https://upgraded.se/konsultuppdrag/133249-handledare-inom-missbruk-och-kriminalitet/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133154-it-projektledare-15/,Upgraded,https://upgraded.se/konsultuppdrag/133154-it-projektledare-15/,IT-projektledare,IT Projektledare,2025-10-22,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/133154-it-projektledare-15/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133132-senior-it-arkitekt-inom-ot-och-fastighetsautomation-region-skane-avrop-1876/,Upgraded,https://upgraded.se/konsultuppdrag/133132-senior-it-arkitekt-inom-ot-och-fastighetsautomation-region-skane-avrop-1876/,"Senior IT-arkitekt inom OT och fastighetsautomation, Region Skåne avrop 1876",Säkerhetsarkitekt,2025-10-14,"Malmö, SE",,https://upgraded.se/konsultuppdrag/133132-senior-it-arkitekt-inom-ot-och-fastighetsautomation-region-skane-avrop-1876/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133097-elmarknadsstrateg/,Upgraded,https://upgraded.se/konsultuppdrag/133097-elmarknadsstrateg/,Elmarknadsstrateg,Elmarknadsstrateg,2025-10-10,Jönköping,Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/133097-elmarknadsstrateg/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133075-funktionsagare/,Upgraded,https://upgraded.se/konsultuppdrag/133075-funktionsagare/,Funktionsägare,Funktionsspecialist,2025-10-10,Södertälje,,https://upgraded.se/konsultuppdrag/133075-funktionsagare/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133028-biztalk-devops-engineer/,Upgraded,https://upgraded.se/konsultuppdrag/133028-biztalk-devops-engineer/,BizTalk DevOps Engineer,DevOps Engineer,2025-10-10,Stockholm,,https://upgraded.se/konsultuppdrag/133028-biztalk-devops-engineer/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/133015-it-specialist-med-gmp-kunskap/,Upgraded,https://upgraded.se/konsultuppdrag/133015-it-specialist-med-gmp-kunskap/,IT-specialist med GMP-kunskap,IT-Specialist,2025-10-10,"Södertälje, SE",,https://upgraded.se/konsultuppdrag/133015-it-specialist-med-gmp-kunskap/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132944-systemutvecklare-backend-2/,Upgraded,https://upgraded.se/konsultuppdrag/132944-systemutvecklare-backend-2/,Systemutvecklare Backend,Backendutvecklare,2025-10-10,Stockholm/Visby,Distansarbete: Hybrid,https://upgraded.se/konsultuppdrag/132944-systemutvecklare-backend-2/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132943-senior-manager-digital-workstream-lead-12/,Upgraded,https://upgraded.se/konsultuppdrag/132943-senior-manager-digital-workstream-lead-12/,Senior Manager – Digital Workstream Lead,Digital leadership,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132943-senior-manager-digital-workstream-lead-12/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132942-senior-manager-digital-workstream-lead-11/,Upgraded,https://upgraded.se/konsultuppdrag/132942-senior-manager-digital-workstream-lead-11/,Senior Manager – Digital Workstream Lead,Digital leadership,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132942-senior-manager-digital-workstream-lead-11/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132941-senior-manager-digital-workstream-lead-10/,Upgraded,https://upgraded.se/konsultuppdrag/132941-senior-manager-digital-workstream-lead-10/,Senior Manager – Digital Workstream Lead,Digital leadership,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132941-senior-manager-digital-workstream-lead-10/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132940-senior-manager-digital-workstream-lead-9/,Upgraded,https://upgraded.se/konsultuppdrag/132940-senior-manager-digital-workstream-lead-9/,Senior Manager – Digital Workstream Lead,Digital leadership,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132940-senior-manager-digital-workstream-lead-9/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132936-domanarkitekt-7/,Upgraded,https://upgraded.se/konsultuppdrag/132936-domanarkitekt-7/,Domänarkitekt,Arkitekt,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132936-domanarkitekt-7/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132935-domanarkitekt-6/,Upgraded,https://upgraded.se/konsultuppdrag/132935-domanarkitekt-6/,Domänarkitekt,Arkitekt,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132935-domanarkitekt-6/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132934-domanarkitekt-shipping-2/,Upgraded,https://upgraded.se/konsultuppdrag/132934-domanarkitekt-shipping-2/,Domänarkitekt – Shipping,Domain Architect,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132934-domanarkitekt-shipping-2/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132933-domain-architect-8/,Upgraded,https://upgraded.se/konsultuppdrag/132933-domain-architect-8/,Domain Architect,Domain Architect,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132933-domain-architect-8/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132929-enterprise-architect-6/,Upgraded,https://upgraded.se/konsultuppdrag/132929-enterprise-architect-6/,Enterprise Architect,Enterprise Architect,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132929-enterprise-architect-6/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132928-plattformarkitekt-2/,Upgraded,https://upgraded.se/konsultuppdrag/132928-plattformarkitekt-2/,Plattformarkitekt,Plattformarkitekt,2025-10-10,"Göteborg, SE",,https://upgraded.se/konsultuppdrag/132928-plattformarkitekt-2/,2025-10-08 15:56:06,True
Upgraded-https://upgraded.se/konsultuppdrag/132927-sap-s4-hcm-expert/,Upgraded,https://upgraded.se/konsultuppdrag/132927-sap-s4-hcm-expert/,SAP S4 HCM Expert,SAP Consultant,2025-10-10,Remote,,https://upgraded.se/konsultuppdrag/132927-sap-s4-hcm-expert/,2025-10-08 15:56:06,True
